target,panel,energy,genes_z3,cells
PPP1R14A,False,7.51148,17,278
PPP1R14B,False,24.7309,25,85
PPP1R14C,False,13.1707,21,193
PPP1R15A,False,24.3685,11,91
PPP1R15B,False,11.1517,87,316
PPP1R16A,False,20.9914,25,101
PPP1R16B,False,12.8298,17,171
PPP1R18,False,4.75488,26,515
PPP1R2,False,23.545,32,119
PPP1R26,False,16.5126,23,163
PPP1R35,False,17.9042,26,133
PPP1R37,False,34.0816,162,150
PPP1R3D,False,17.9097,25,166
PPP1R3E,False,4.86441,39,577
PPP1R7,False,12.1961,27,192
PPP1R8,False,50.5798,218,114
PPP1R9B,False,14.9008,27,167
PPP2CA,False,9.08516,114,471
PPP2CB,False,20.5791,150,259
PPP2R1A,False,4.52838,122,1061
PPP2R1B,False,61.7888,21,41
PPP2R2A,False,37.5046,35,80
PPP2R2D,False,20.2716,27,98
PPP2R3B,False,10.679,19,233
PPP2R3C,False,21.813,38,137
PPP2R5A,False,12.3442,20,188
PPP2R5C,False,42.2144,20,51
PPP2R5D,False,20.949,18,112
PPP2R5E,False,17.5189,22,129
PPP3CA,False,20.0148,26,124
PPP3CB,False,35.3291,57,85
PPP3CC,False,12.341,20,195
PPP3R1,False,16.883,40,143
PPP4C,False,18.0121,181,271
PPP4R1,False,51.4164,30,50
PPP4R2,False,17.4519,305,406
PPP5C,False,12.7641,38,271
PPP6C,False,13.9526,74,240
PPP6R1,False,7.35791,22,306
PPP6R2,False,7.24375,24,299
PPP6R3,False,11.9166,37,222
PPRC1,False,50.7218,957,262
PPT1,False,24.6933,22,86
PPT2,False,35.3612,23,65
PPTC7,False,7.21608,26,304
PPWD1,False,79.9776,16,28
PPY,False,63.8728,19,39
PQBP1,True,33.5996,182,135
PRADC1,False,9.68063,20,270
PRAME,False,52.4673,68,62
PRC1,False,6.21532,20,382
PRCC,False,15.8286,125,261
PRCP,False,6.73503,30,372
PRDM1,False,10.3837,20,216
PRDM10,False,55.867,23,47
PRDM12,False,15.349,21,149
PRDM13,False,15.1357,132,385
PRDM14,False,16.312,75,205
PRDM15,False,58.5573,31,47
PRDM16,False,51.6473,86,76
PRDM2,False,16.7009,13,143
PRDM4,False,38.0384,228,176
PRDM5,False,11.3075,56,312
PRDM6,False,17.6193,26,130
PRDM8,False,14.6786,158,327
PRDM9,False,7.04181,26,355
PRDX1,False,12.7162,29,176
PRDX2,False,19.1242,25,130
PRDX3,True,13.368,40,217
PRDX4,False,43.8253,53,84
PRDX5,False,12.2138,21,182
PRDX6,False,9.95601,23,228
PREB,False,20.4299,23,110
PRELID1,False,19.9106,138,263
PRELID2,False,19.6138,15,111
PRELID3B,False,77.5238,349,105
PREP,False,26.5817,33,103
PREPL,False,20.8051,22,112
PRG2,False,12.7518,23,174
PRICKLE3,False,12.5121,40,280
PRIM1,False,39.7041,125,102
PRIM2,False,141.124,466,65
PRIMPOL,False,13.5795,25,171
PRKAA1,False,40.9739,14,55
PRKAB1,False,5.69611,36,409
PRKAB2,True,10.1409,40,272
PRKACA,True,44.9815,24,64
PRKAG1,False,24.6624,18,92
PRKAR1A,False,16.6973,16,148
PRKAR1B,False,16.8366,36,188
PRKAR2A,False,13.6682,24,183
PRKAR2B,False,7.44839,19,296
PRKCA,False,43.0061,206,153
PRKCB,False,11.0582,19,210
PRKCI,False,15.5893,126,284
PRKCQ,False,13.1836,25,187
PRKCSH,False,12.312,24,206
PRKD2,False,6.45115,23,365
PRKD3,False,9.7835,34,252
PRKDC,False,81.313,50,35
PRKRA,False,12.6113,102,269
PRKRIP1,False,4.98925,33,460
PRKX,False,12.592,28,193
PRMT1,False,60.1552,227,107
PRMT2,True,11.2852,31,217
PRMT3,False,19.159,89,211
PRMT5,False,24.9182,192,199
PRMT6,True,33.2418,66,113
PRMT7,True,17.1217,19,157
PRNP,True,12.8242,40,193
PRODH,False,2.34179,24,939
PROP1,False,10.1065,19,243
PRORP,False,81.2399,39,40
PROS1,False,10.8311,28,223
PROSER1,False,14.3839,27,175
PROSER2,False,13.4834,40,190
PROX1,False,7.50479,25,340
PROX2,False,14.7467,16,149
PRPF18,False,17.0428,74,203
PRPF19,False,68.269,161,70
PRPF3,False,81.1112,54,43
PRPF31,False,100.199,33,26
PRPF38A,False,96.4426,46,26
PRPF38B,False,108.963,123,38
PRPF39,False,60.1935,175,88
PRPF4,False,137.333,87,25
PRPF40A,False,86.5581,502,134
PRPF40B,False,27.1524,28,86
PRPF4B,False,44.8754,607,281
PRPF6,False,30.7903,72,126
PRPF8,False,47.5895,70,63
PRPS1,False,34.3639,20,76
PRPS2,False,12.5637,26,196
PRPSAP1,False,11.5286,19,186
PRPSAP2,False,7.5964,13,292
PRR11,False,15.6713,22,144
PRR12,False,18.024,36,158
PRR13,False,14.8899,24,157
PRR14,False,23.0338,65,131
PRR14L,False,29.3135,35,89
PRR3,False,7.15034,22,282
PRR4,False,28.4971,20,83
PRR5,False,18.9976,18,114
PRR7,False,15.3112,15,142
PRRC1,False,8.99907,30,268
PRRC2A,False,30.5957,164,185
PRRC2B,False,16.1295,21,134
PRRC2C,False,42.6678,75,81
PRRX1,False,13.0448,25,183
PRRX2,False,7.60371,21,279
PRSS16,False,7.91385,33,307
PRSS21,False,19.583,17,114
PRSS50,False,4.78962,27,467
PRSS57,False,14.083,35,192
PRTFDC1,False,12.9655,22,170
PRUNE1,False,14.4529,35,195
PRXL2A,False,10.5225,58,272
PRXL2C,False,22.2787,35,129
PSAP,False,30.8699,32,74
PSAT1,False,19.1097,30,122
PSD4,False,23.3661,39,116
PSEN1,False,20.4815,28,128
PSEN2,False,16.7129,25,151
PSENEN,False,20.3015,19,120
PSIP1,False,14.4455,95,254
PSKH1,True,23.5996,31,110
PSMA1,False,26.87,39,108
PSMA2,False,32.6411,70,106
PSMA3,False,16.3921,70,202
PSMA4,False,26.5324,165,197
PSMA5,False,153.403,30,8
PSMA6,False,43.2085,71,71
PSMA7,False,45.7662,52,63
PSMB1,False,28.4935,84,129
PSMB10,False,11.7864,19,196
PSMB2,False,54.0826,61,59
PSMB3,False,88.5704,38,32
PSMB4,False,14.6824,50,197
PSMB5,False,13.5079,49,205
PSMB6,False,18.3482,75,189
PSMB7,False,29.8014,356,266
PSMC1,False,48.5878,209,140
PSMC2,False,29.7715,278,269
PSMC3,False,38.5753,101,94
PSMC3IP,False,17.2694,24,144
PSMC4,False,32.5696,112,131
PSMC5,False,89.7535,18,24
PSMC6,False,51.8711,95,68
PSMD1,False,14.2053,40,194
PSMD10,False,13.5286,18,168
PSMD11,False,29.8226,89,119
PSMD12,False,23.9838,167,210
PSMD13,False,105.558,677,156
PSMD14,False,114.52,41,23
PSMD2,False,195.999,173,29
PSMD3,False,30.0052,60,108
PSMD4,False,106.484,913,218
PSMD5,False,12.73,40,190
PSMD6,False,50.7855,369,200
PSMD7,False,41.1705,228,178
PSMD8,False,44.2367,38,53
PSMD9,False,12.7528,28,198
PSME1,False,17.3964,155,288
PSME2,False,6.02886,18,372
PSME3,False,72.8984,126,67
PSME4,False,13.0947,32,196
PSMF1,False,22.117,28,120
PSMG1,False,14.032,147,321
PSMG2,False,6.00788,21,364
PSMG3,False,25.1037,799,791
PSMG4,False,97.9702,441,80
PSPC1,False,12.74,29,179
PSPH,False,59.253,67,57
PSRC1,False,13.1194,28,174
PSTK,False,3.83442,40,777
PSTPIP2,False,8.4103,28,290
PTAR1,False,15.4972,52,182
PTBP1,False,47.6169,96,71
PTBP2,False,18.0252,37,118
PTBP3,False,7.29281,30,338
PTCD1,False,30.6705,245,194
PTCD2,False,17.8589,46,174
PTCD3,False,37.3829,129,99
PTDSS1,False,59.1621,30,43
PTDSS2,False,11.9825,57,277
PTEN,False,33.8698,278,222
PTER,False,50.3813,26,54
PTF1A,False,9.52092,34,241
PTGER3,False,9.6846,57,308
PTGES2,False,8.02263,31,270
PTGES3,False,39.845,37,71
PTGFRN,False,9.1122,21,228
PTGR2,False,52.8958,403,188
PTK2,False,7.48299,21,302
PTK2B,False,10.6523,29,221
PTK7,False,11.2334,29,212
PTMA,False,15.0079,109,346
PTMS,True,14.2959,34,186
PTOV1,True,30.7511,24,79
PTP4A1,False,10.9895,92,349
PTP4A2,False,54.9941,89,59
PTP4A3,False,6.09807,26,360
PTPA,False,10.8091,25,232
PTPMT1,False,18.7892,159,271
PTPN1,False,165.933,1374,371
PTPN11,False,57.9749,481,250
PTPN12,False,9.02513,28,252
PTPN18,False,5.79681,25,427
PTPN2,False,14.0526,95,261
PTPN23,False,11.8157,33,371
PTPN4,False,17.1125,34,177
PTPN7,False,17.6354,27,154
PTPN9,False,35.8452,17,78
PTPRA,False,9.34254,30,260
PTPRC,False,25.6544,48,109
PTPRF,False,14.2233,31,185
PTPRG,False,20.1092,18,110
PTPRH,False,8.92608,38,271
PTPRR,False,8.97073,12,227
PTPRS,False,22.4626,24,113
PTRH1,False,11.0143,17,191
PTRH2,False,16.1934,17,142
PTRHD1,False,12.9083,26,203
PTS,False,16.1864,29,143
PTTG1,False,140.022,118,23
PTTG1IP,False,17.2753,17,125
PUF60,False,36.2603,95,100
PUM1,False,21.0245,172,206
PUM2,False,17.0259,61,245
PURA,False,6.43873,19,321
PURB,False,9.7884,24,240
PURG,False,20.3829,59,143
PUS1,False,14.119,29,226
PUS10,False,26.9707,32,104
PUS3,False,20.0967,29,128
PUS7,False,97.2914,28,21
PUS7L,False,18.7582,22,118
PUSL1,False,11.868,25,185
PVR,False,12.51,32,191
PWP1,False,47.4318,99,72
PWP2,False,132.678,324,39
PWWP2A,False,13.7461,58,243
PWWP2B,False,6.57442,24,351
PWWP3A,False,55.3743,16,39
PXK,False,9.23315,25,283
PXMP2,False,7.79773,51,408
PXMP4,False,7.8621,18,263
PXN,False,11.0371,63,431
PYCARD,False,13.0472,25,170
PYCR1,True,6.57202,32,355
PYCR2,False,15.3822,25,153
PYCR3,False,7.90469,19,263
PYDC2,False,39.2345,21,56
PYGB,False,16.7924,161,357
PYGL,False,44.0098,13,59
PYGO2,False,28.5012,25,91
PYROXD1,False,14.2937,50,211
PYURF,False,49.2071,161,114
QARS,False,97.5357,765,205
QDPR,False,6.68656,31,337
QKI,False,15.6107,30,188
QPCTL,False,15.1357,13,141
QPRT,False,5.60455,27,431
QRICH1,False,70.3745,22,43
QRSL1,False,12.3717,111,286
QSER1,False,9.56346,31,287
QSOX1,False,11.4601,16,200
QSOX2,False,9.65361,24,242
QTRT1,False,59.722,12,39
QTRT2,False,14.1258,42,184
R3HCC1,False,11.8571,29,196
R3HCC1L,True,18.3603,35,134
R3HDM1,False,8.65581,72,346
R3HDM2,False,13.2277,39,189
R3HDM4,False,8.45255,22,262
RAB10,False,14.8375,30,155
RAB11A,False,7.48756,24,320
RAB11B,False,16.5437,16,134
RAB11FIP1,False,35.6578,19,68
RAB11FIP4,False,15.0663,27,156
RAB12,False,8.21051,27,285
RAB13,False,9.11501,33,253
RAB14,False,16.4112,24,155
RAB18,False,51.4737,33,66
RAB1A,False,8.61433,60,350
RAB1B,False,83.8239,87,48
RAB20,False,47.4075,25,49
RAB21,False,16.8074,25,137
RAB22A,False,24.706,23,98
RAB23,False,12.6884,23,183
RAB24,False,9.03052,44,260
RAB27A,False,10.5325,29,279
RAB28,False,17.0565,27,145
RAB2A,False,12.3602,13,180
RAB2B,False,11.2752,69,252
RAB30,False,27.9291,27,93
RAB31,False,13.7609,16,171
RAB32,False,50.16,39,54
RAB35,False,28.2032,37,82
RAB3GAP1,False,21.2652,22,115
RAB3GAP2,False,16.7296,37,186
RAB3IL1,False,35.0129,42,80
RAB3IP,False,14.4797,30,180
RAB40B,False,51.8681,24,43
RAB40C,False,10.7034,27,252
RAB4A,False,4.91265,51,656
RAB4B,False,14.0643,332,701
RAB5A,True,14.2255,20,163
RAB5B,False,33.6183,33,78
RAB5C,False,5.89726,32,374
RAB5IF,False,36.4001,82,113
RAB6A,False,18.7464,39,148
RAB7A,False,43.7141,20,67
RAB8A,False,13.6883,21,159
RAB8B,False,15.5506,16,151
RAB9A,False,9.09061,36,296
RABAC1,False,8.68417,21,250
RABEP1,False,11.8637,28,189
RABEP2,True,11.3825,39,254
RABEPK,False,13.934,27,210
RABGAP1,False,6.87881,22,321
RABGAP1L,False,6.18707,34,373
RABGEF1,False,10.5784,20,233
RABGGTA,False,57.2477,238,129
RABGGTB,False,38.9425,154,141
RABIF,False,9.40451,19,259
RABL3,False,22.2331,50,124
RABL6,False,18.181,27,121
RAC1,False,7.63434,51,406
RAC2,False,9.85743,29,277
RAC3,False,15.7425,208,385
RACGAP1,False,22.7516,29,95
RACK1,False,130.243,317,50
RAD1,False,16.6763,24,165
RAD17,False,10.8859,67,295
RAD18,False,9.2641,32,264
RAD21,False,66.0206,749,291
RAD23A,False,14.1892,45,200
RAD23B,False,25.4489,27,97
RAD50,False,12.5674,13,169
RAD51,False,27.4698,345,244
RAD51AP1,False,9.70989,29,247
RAD51B,False,62.9435,19,40
RAD51C,False,39.4624,136,95
RAD51D,False,5.20603,19,362
RAD52,False,5.33764,23,432
RAD54B,False,8.62136,18,263
RAD54L,False,10.3483,32,219
RAD54L2,False,85.5141,19,23
RAD9A,False,24.9505,42,113
RAE1,False,61.2506,176,78
RAF1,False,18.3167,19,135
RAG1,False,26.6768,7,84
RAI1,False,28.8885,22,94
RAI14,False,28.3515,94,153
RALA,False,30.421,50,111
RALB,False,45.9931,27,49
RALBP1,False,9.87647,14,224
RALGAPA1,False,6.71465,23,307
RALGAPB,False,10.8056,26,227
RALGDS,False,5.40039,33,462
RALGPS2,False,11.667,25,193
RALY,False,11.9615,24,197
RAMAC,False,65.1979,453,148
RAN,False,16.0789,25,149
RANBP1,False,19.2221,73,176
RANBP10,False,77.3581,13,25
RANBP2,False,13.6812,41,198
RANBP3,False,30.4826,130,151
RANBP6,False,17.5067,28,134
RANBP9,False,10.3169,28,261
RANGAP1,False,29.3341,105,123
RANGRF,False,13.5278,23,161
RAP1A,False,10.0789,81,406
RAP1B,False,13.144,20,171
RAP1GAP,False,2.63093,30,1270
RAP1GDS1,False,14.4581,28,178
RAP2A,False,23.1545,18,109
RAP2B,False,15.5048,29,157
RAP2C,False,16.1438,19,130
RAPGEF1,False,33.4813,27,74
RAPGEF2,False,25.9399,43,109
RAPGEF6,False,64.4483,80,52
RARA,False,12.4676,45,211
RARB,False,19.4366,18,119
RARG,False,6.92172,31,320
RARS,False,63.7103,639,273
RARS2,False,47.6008,486,187
RASA1,False,5.93405,19,398
RASA2,False,8.71839,33,280
RASA3,False,7.9251,30,287
RASGEF1A,False,8.12025,20,277
RASGRP2,False,7.41457,39,350
RASSF1,False,8.74671,72,374
RASSF3,False,78.8283,25,31
RASSF5,False,8.51926,37,374
RASSF7,False,20.2253,29,146
RAVER1,False,6.15223,24,356
RAX,False,8.97472,24,266
RAX2,False,12.7652,24,172
RB1,False,6.37053,32,433
RB1CC1,False,8.99872,27,246
RBAK,False,3.77115,24,652
RBAK-RBAKDN,False,28.6811,18,76
RBBP4,False,35.1435,195,144
RBBP5,False,105.381,239,56
RBBP6,False,74.8195,192,92
RBBP7,False,14.8491,25,136
RBBP8,False,25.7255,146,161
RBCK1,False,17.8154,23,159
RBFA,False,17.5166,90,196
RBFOX2,False,15.063,51,191
RBIS,False,14.2654,13,145
RBL1,False,13.0167,52,256
RBL2,False,3.9555,16,564
RBM10,False,21.4992,164,255
RBM12,False,49.7109,226,149
RBM12B,False,19.8619,39,133
RBM14-RBM4,False,63.8108,1018,630
RBM15,False,25.8143,303,259
RBM15B,False,8.444,13,273
RBM17,False,62.1357,363,124
RBM18,True,27.3861,116,168
RBM19,False,64.9229,227,77
RBM22,False,125.111,9,9
RBM23,False,14.9756,27,160
RBM25,False,145.772,276,49
RBM26,True,20.2611,90,168
RBM27,False,28.8533,95,146
RBM28,False,190.301,523,42
RBM3,False,13.2919,20,190
RBM33,False,43.4232,342,188
RBM34,False,12.734,28,206
RBM38,False,11.906,21,188
RBM39,False,33.5409,106,103
RBM4,False,34.5551,321,237
RBM41,False,20.7115,19,118
RBM42,False,58.9263,155,86
RBM45,False,8.95022,25,261
RBM48,False,47.2169,101,82
RBM4B,True,12.4134,25,199
RBM5,True,32.2355,37,99
RBM6,False,17.0973,68,187
RBM7,False,37.7424,89,113
RBM8A,False,85.346,37,25
RBMX,False,42.499,109,92
RBMX2,False,61.2047,378,126
RBMXL1,False,19.6441,21,132
RBP5,False,14.264,20,169
RBPJ,False,17.4571,26,123
RBPJL,False,19.0619,97,203
RBPMS2,False,7.17311,27,329
RBX1,False,46.5046,59,67
RC3H1,False,29.5683,30,72
RC3H2,True,14.5781,43,166
RCAN1,False,43.5367,13,58
RCBTB2,False,5.95973,23,372
RCC1,False,15.7299,63,179
RCC1L,False,30.4399,31,92
RCC2,False,9.7101,26,252
RCCD1,False,14.526,171,363
RCE1,False,8.41954,21,271
RCHY1,False,10.9778,31,251
RCL1,False,129.505,1009,107
RCN1,False,4.36181,29,610
RCN2,False,14.9091,24,144
RCN3,False,9.45318,21,235
RCOR1,False,43.9439,46,66
RCOR3,False,32.2673,45,98
RCSD1,False,8.89604,22,282
RDH10,False,67.5627,11,30
RDH11,False,15.086,46,202
RDH13,False,4.0686,23,573
RDH14,False,86.1481,26,21
RDX,False,7.15654,32,303
RECQL,False,19.8256,28,134
RECQL4,False,12.1592,119,365
RECQL5,False,34.4308,26,94
REEP3,False,16.502,49,184
REEP4,False,12.1082,27,187
REEP5,False,17.1436,136,284
REEP6,False,14.3042,21,144
REL,False,15.4585,24,169
RELA,False,11.2407,15,185
RELB,False,5.03832,22,451
RELL2,False,65.4595,78,55
RELN,False,10.7814,14,194
RELT,False,13.5058,25,192
RENBP,False,7.60234,11,272
REPIN1,False,7.97564,34,317
REPS1,False,13.4218,29,177
RER1,False,27.8885,29,116
RERE,False,17.8265,14,151
RESF1,False,18.6627,33,126
REST,False,10.1802,128,472
RETREG2,False,9.61297,20,227
RETREG3,False,15.1554,40,161
RETSAT,False,19.9071,23,129
REV1,True,18.9828,31,147
REV3L,False,9.23984,15,217
REX1BD,False,17.9062,19,134
REXO1,False,16.5417,71,190
REXO2,False,67.9688,301,98
REXO4,False,24.9711,23,99
RFC1,False,23.192,118,160
RFC2,False,67.4245,510,133
RFC3,False,89.0459,538,113
RFC4,False,47.0451,295,113
RFC5,False,51.2827,423,145
RFESD,False,7.49636,24,298
RFFL,False,55.7235,22,47
RFK,True,80.0062,91,46
RFLNB,False,21.281,19,113
RFNG,False,15.2139,49,172
RFPL4B,False,19.4254,35,129
RFT1,False,14.0171,76,244
RFWD3,False,43.5266,31,64
RFX1,False,18.9252,68,181
RFX2,False,14.9662,24,151
RFX3,False,15.2985,36,157
RFX4,False,17.9036,29,155
RFX5,False,17.8152,24,163
RFX6,False,15.7519,61,208
RFX7,False,23.2431,28,112
RFX8,False,9.88018,26,249
RFXANK,False,15.2841,21,133
RFXAP,False,15.3883,26,174
RGCC,False,14.5992,35,207
RGL2,False,7.23875,25,341
RGP1,False,12.7607,50,240
RGPD6,False,8.78792,66,466
RGS10,False,9.50051,41,342
RGS14,False,13.9903,34,168
RGS16,False,9.8481,19,230
RGS19,False,16.1732,24,169
RGS20,False,7.39731,49,432
RHAG,False,26.175,24,98
RHBDD1,False,11.4612,39,326
RHBDD2,False,5.79643,19,387
RHBDD3,False,12.2246,36,244
RHCE,False,10.2451,37,270
RHD,False,9.99335,23,233
RHEB,False,57.3498,41,67
RHEBL1,False,36.8621,26,68
RHNO1,False,16.2102,21,147
RHOA,False,18.2543,19,119
RHOBTB1,False,12.8432,21,167
RHOBTB3,False,15.0332,12,152
RHOC,False,10.0085,25,235
RHOG,False,3.16583,19,956
RHOH,False,25.1827,25,96
RHOQ,False,5.66174,65,563
RHOT1,False,7.12797,20,322
RHOT2,False,7.60954,32,382
RHOXF1,False,8.42362,19,245
RHOXF2,False,33.3466,38,87
RHOXF2B,False,23.2291,66,143
RHPN1,False,4.08274,20,572
RIC8A,False,5.7841,59,488
RICTOR,False,18.8174,63,172
RIDA,False,40.8089,21,54
RIF1,False,22.5608,108,192
RILP,False,12.9922,19,171
RILPL2,False,10.2738,18,219
RIMKLB,False,17.2887,20,124
RING1,False,8.51796,39,256
RINT1,False,34.3537,379,223
RIOK1,False,94.8394,1494,246
RIOK2,False,190.71,1345,98
RIOK3,False,20.8933,20,116
RIOX1,False,13.0148,48,232
RIOX2,False,13.7447,30,206
RIPK1,False,5.72476,36,423
RIPK2,False,11.6513,21,205
RIPOR1,False,13.7976,55,228
RIPOR3,False,10.1412,29,288
RIT1,False,22.7134,21,105
RLF,False,17.6817,64,156
RLIM,False,13.8978,19,178
RMDN1,False,12.7416,21,180
RMDN3,False,29.6812,91,128
RMI1,False,11.558,125,354
RMI2,False,18.1276,102,218
RMND1,False,25.7987,48,112
RMND5A,False,9.17922,17,239
RMND5B,False,9.25029,33,271
RNASE1,False,29.2495,32,79
RNASEH1,False,58.4898,69,78
RNASEH2A,False,18.8409,37,166
RNASEH2B,False,29.1265,27,94
RNASEH2C,False,25.8684,88,213
RNASEK,False,138.251,55,20
RNASET2,False,19.2066,12,113
RND2,False,39.8929,20,75
RNF10,True,10.7811,48,281
RNF103,False,10.5421,21,249
RNF11,False,11.9282,123,290
RNF111,False,8.29065,34,298
RNF113A,False,35.4956,63,87
RNF114,False,9.97545,36,265
RNF115,False,10.0801,18,228
RNF121,False,13.5052,13,165
RNF123,False,7.78038,35,355
RNF125,False,8.7734,18,233
RNF126,False,13.1122,53,230
RNF13,False,11.6542,26,211
RNF130,False,12.5706,23,177
RNF138,False,7.61823,32,299
RNF139,False,6.4567,27,352
RNF14,False,6.77753,57,513
RNF141,True,8.56187,27,314
RNF144A,False,10.9962,53,223
RNF145,False,8.44399,49,318
RNF146,False,16.4845,72,247
RNF149,False,31.0299,24,75
RNF157,False,13.5088,88,237
RNF166,False,6.15204,26,434
RNF167,False,25.1807,52,112
RNF168,False,14.5905,22,168
RNF169,False,14.9518,28,161
RNF170,False,4.78052,22,435
RNF181,False,8.51088,27,267
RNF182,False,13.5458,41,192
RNF185,False,17.1466,25,133
RNF187,False,6.62598,25,326
RNF19A,False,11.6904,27,242
RNF19B,False,8.50924,42,340
RNF2,True,18.7306,20,114
RNF20,False,120.197,593,99
RNF207,False,4.08824,21,527
RNF208,False,24.5611,43,119
RNF213,False,11.0721,13,216
RNF214,False,13.3306,54,189
RNF216,False,7.70001,27,349
RNF217,False,9.30028,21,254
RNF220,False,10.3377,13,214
RNF24,False,28.5534,21,79
RNF25,False,11.7157,47,217
RNF26,False,33.8901,24,72
RNF31,False,53.3697,475,178
RNF34,False,104.208,25,23
RNF4,False,72.9134,43,36
RNF40,False,47.6483,589,273
RNF41,False,22.464,57,257
RNF44,False,19.0592,66,176
RNF5,False,18.3544,19,119
RNF6,False,18.4829,25,138
RNF7,False,13.7935,35,188
RNF8,False,5.82254,22,352
RNFT1,False,16.1185,43,164
RNFT2,False,10.6672,15,201
RNGTT,False,26.6788,215,208
RNH1,False,12.2809,19,189
RNMT,False,65.1824,699,208
RNPC3,False,45.5715,113,90
RNPEP,False,9.71523,34,252
RNPEPL1,False,21.2676,22,104
RNPS1,False,29.1272,286,219
RO60,False,7.65195,24,298
ROCK1,False,15.7457,31,170
ROCK2,False,16.821,22,153
ROGDI,False,14.0677,48,238
ROMO1,False,80.2755,459,149
ROR2,False,16.5297,26,195
RORA,False,20.1136,32,128
RORB,False,20.0513,18,117
RORC,False,10.5304,23,215
RP9,False,69.1347,31,32
RPA1,False,8.85768,29,321
RPA2,False,26.9781,93,117
RPA3,False,34.9479,108,101
RPAIN,False,26.229,128,146
RPAP1,False,87.2417,244,75
RPAP2,False,75.3238,531,152
RPAP3,False,350.478,502,34
RPE,False,12.2598,24,206
RPF1,False,85.5259,298,57
RPF2,False,92.365,107,29
RPGR,False,11.1307,19,178
RPGRIP1L,False,15.3282,18,150
RPIA,False,11.6097,90,303
RPL10,False,97.6218,933,143
RPL10A,False,147.228,1097,116
RPL11,False,38.4619,476,204
RPL12,False,39.367,227,147
RPL13,False,51.3788,457,152
RPL13A,False,12.3363,105,283
RPL14,False,187.941,836,64
RPL15,False,46.767,163,98
RPL17,False,271.35,753,32
RPL17-C18orf32,False,26.8202,26,96
RPL18,False,33.8372,253,148
RPL18A,False,73.7282,201,56
RPL19,False,127.631,1018,117
RPL21,False,84.7567,643,118
RPL22,False,8.91265,39,280
RPL22L1,False,17.4589,128,226
RPL23,False,166.104,1318,132
RPL23A,False,128.488,466,52
RPL24,False,210.182,1965,189
RPL26,False,157.562,999,87
RPL26L1,False,8.03404,30,315
RPL27,False,365.266,522,15
RPL27A,False,322.435,928,40
RPL28,False,32.1684,104,106
RPL29,False,34.7057,161,142
RPL3,False,4.32879,423,1963
RPL30,False,82.4599,846,161
RPL31,False,104.084,820,118
RPL32,False,52.2967,504,147
RPL34,False,89.9298,895,151
RPL35,False,64.8433,142,51
RPL35A,False,30.848,82,91
RPL36,False,254.78,1487,86
RPL36A,False,40.2317,129,104
RPL36AL,False,8.34153,39,313
RPL37,False,45.0066,779,277
RPL37A,False,41.9926,662,264
RPL38,False,140.233,825,82
RPL39,False,41.6958,105,67
RPL39L,False,10.9434,31,231
RPL4,False,52.1548,627,187
RPL41,False,31.6902,38,93
RPL5,False,75.6702,598,109
RPL6,False,126.454,714,90
RPL7,False,84.5453,774,130
RPL7A,False,242.651,199,10
RPL7L1,False,110.65,238,37
RPL8,False,71.8833,1057,233
RPL9,False,57.7412,445,136
RPLP0,False,49.9468,201,87
RPLP1,False,49.8528,220,97
RPLP2,False,51.6356,540,179
RPN1,False,34.4659,74,103
RPN2,False,12.7814,45,191
RPP14,False,95.5811,496,87
RPP21,False,37.5036,99,111
RPP25,False,11.3635,28,219
RPP25L,False,37.5841,25,63
RPP30,False,151.299,1030,101
RPP38,False,57.276,134,58
RPP40,False,116.543,380,49
RPRD1A,False,43.6043,95,87
RPRD1B,False,90.9889,179,64
RPRD2,False,30.7861,104,105
RPS10,False,117.873,657,70
RPS10-NUDT3,False,130.278,1054,114
RPS11,False,156.806,1315,115
RPS12,False,96.772,1613,261
RPS13,False,280.642,757,32
RPS14,False,57.861,297,93
RPS15,False,184.528,166,19
RPS15A,False,65.6724,785,175
RPS16,False,215.556,272,20
RPS17,False,31.6171,148,130
RPS18,False,214.913,768,41
RPS19,False,198.949,1878,160
RPS19BP1,False,150.494,616,60
RPS2,False,115.482,644,78
RPS20,False,44.1006,322,128
RPS21,False,49.4108,234,94
RPS23,False,89.2523,372,68
RPS24,False,207.769,1394,89
RPS25,False,34.8392,36,75
RPS26,False,178.373,432,32
RPS27,False,82.8928,393,87
RPS27A,False,238.899,541,26
RPS27L,False,15.5512,16,139
RPS28,False,54.505,751,202
RPS29,False,9.55673,115,377
RPS3,False,82.2486,923,163
RPS3A,False,49.2472,372,129
RPS4X,False,264.082,1307,63
RPS5,False,212.627,731,41
RPS6,False,368.999,1573,58
RPS6KA1,False,7.81363,36,332
RPS6KA3,False,9.19439,35,434
RPS6KA4,False,10.8663,17,204
RPS6KB1,False,31.8567,81,146
RPS6KB2,False,58.3143,36,45
RPS6KC1,False,18.8923,20,118
RPS6KL1,False,8.12942,15,264
RPS7,False,69.9569,636,125
RPS8,False,127.876,135,17
RPS9,False,57.1717,673,181
