target,chunk,n_cells,in_panel,on_official_axis
MMADHC,41,1527.0,False,True
MMD,41,382.0,False,True
MME,41,943.0,False,True
MMGT1,41,1480.0,False,True
MMP1,41,2556.0,False,True
MMP17,41,1876.0,False,True
MMP24,41,357.0,False,True
MMP25,41,1446.0,False,True
MMP28,41,1777.0,False,True
MMP3,41,4585.0,False,True
MMP9,41,2512.0,False,True
MMRN1,41,2835.0,False,True
MMS19,41,31.0,False,True
MMS22L,41,57.0,False,True
MMUT,41,1620.0,False,True
MND1,41,1089.0,False,True
MNDA,41,1459.0,False,True
MNT,41,777.0,False,False
MNX1,41,2824.0,False,True
MOAP1,41,1744.0,False,True
MOB1A,41,2450.0,False,True
MOB1B,41,1329.0,False,True
MOB2,41,2431.0,False,True
MOB3A,41,859.0,False,True
MOB3B,41,2426.0,False,True
MOB3C,41,3271.0,False,True
MOB4,41,26.0,False,True
MOCS1,41,3882.0,False,True
MOCS2,41,4213.0,False,True
MOCS3,41,350.0,False,True
MOGS,41,1643.0,False,True
MOK,41,3143.0,False,True
MON1A,41,1834.0,False,True
MON1B,41,1289.0,False,True
MON2,41,327.0,False,True
MORC2,41,3255.0,False,True
MORC3,41,2036.0,False,True
MORC4,41,1388.0,False,True
MORF4L1,41,3021.0,False,True
MORF4L2,41,1184.0,False,True
MORN1,41,1186.0,False,False
MORN2,41,2160.0,False,True
MORN3,41,3347.0,False,True
MORN4,41,1702.0,False,True
MOSMO,41,2733.0,False,True
MOSPD1,41,911.0,False,True
MOSPD2,41,4757.0,False,True
MOSPD3,41,2236.0,False,True
MOV10,41,1646.0,False,True
MPC1,41,1814.0,False,True
MPC2,41,499.0,False,True
MPDU1,41,959.0,False,True
MPEG1,41,2218.0,False,True
MPG,41,474.0,False,True
MPHOSPH6,41,692.0,False,True
MPHOSPH8,41,1337.0,False,True
MPHOSPH9,41,42.0,False,True
MPI,41,564.0,False,True
MPIG6B,41,2620.0,False,True
MPL,42,2163.0,False,True
MPLKIP,42,2413.0,False,True
MPND,42,591.0,False,True
MPO,42,350.0,False,True
MPP1,42,2247.0,False,True
MPP2,42,620.0,False,True
MPP7,42,1674.0,False,True
MPPE1,42,4827.0,False,True
MPRIP,42,1876.0,False,True
MPST,42,1714.0,False,True
MPV17,42,1377.0,False,True
MPV17L,42,1600.0,False,True
MPV17L2,42,1513.0,False,True
MPZ,42,1005.0,False,True
MPZL1,42,988.0,False,True
MPZL2,42,1468.0,False,True
MPZL3,42,1329.0,False,True
MR1,42,2051.0,False,False
MRC2,42,2552.0,False,True
MREG,42,2572.0,False,True
MRFAP1,42,2949.0,False,True
MRFAP1L1,42,2247.0,False,True
MRGBP,42,724.0,False,True
MRGPRD,42,2271.0,False,True
MRI1,42,1427.0,False,True
MRM1,42,805.0,False,True
MRM2,42,2871.0,False,True
MRM3,42,2648.0,False,True
MRNIP,42,1351.0,False,True
MROH1,42,1738.0,False,True
MROH6,42,951.0,False,True
MRPL1,42,2026.0,False,False
MRPL10,42,513.0,False,False
MRPL11,42,1300.0,False,False
MRPL13,42,133.0,False,False
MRPL14,42,259.0,False,False
MRPL15,42,805.0,False,False
MRPL16,42,513.0,False,False
MRPL17,42,513.0,False,False
MRPL18,42,952.0,False,False
MRPL19,42,255.0,False,False
MRPL2,42,1307.0,False,False
MRPL20,42,3011.0,False,False
MRPL21,42,794.0,False,False
MRPL22,42,1375.0,False,False
MRPL23,42,1437.0,False,False
MRPL24,42,1155.0,False,False
MRPL27,42,1266.0,False,False
MRPL28,42,918.0,False,False
MRPL3,42,1026.0,False,False
MRPL30,42,336.0,False,False
MRPL32,42,459.0,False,False
MRPL33,42,1387.0,False,False
MRPL34,42,673.0,False,False
MRPL35,42,285.0,False,False
MRPL36,42,494.0,False,False
MRPL37,42,614.0,False,False
MRPL38,42,2068.0,False,False
MRPL39,42,1412.0,False,False
MRPL4,42,1651.0,False,False
MRPL40,42,2355.0,False,False
MRPL41,42,420.0,False,False
MRPL42,42,939.0,False,False
MRPL43,42,682.0,False,False
MRPL44,42,2152.0,False,False
MRPL45,42,783.0,False,False
MRPL46,42,517.0,False,False
MRPL47,42,1270.0,False,False
MRPL48,42,2520.0,False,False
MRPL49,42,694.0,False,False
MRPL50,42,1712.0,False,False
MRPL51,42,539.0,False,False
MRPL52,42,1564.0,False,False
MRPL53,42,578.0,False,False
MRPL54,42,907.0,False,False
MRPL55,42,368.0,False,False
MRPL57,42,768.0,False,False
MRPL58,42,1047.0,False,False
MRPL9,42,2184.0,False,False
MRPS10,42,888.0,False,False
MRPS11,42,985.0,False,False
MRPS12,42,487.0,False,False
MRPS14,42,550.0,False,False
MRPS15,42,1876.0,False,False
MRPS16,42,1496.0,False,False
MRPS17,42,866.0,False,False
MRPS18A,42,745.0,False,False
MRPS18B,42,1035.0,False,False
MRPS18C,42,699.0,False,False
MRPS2,42,604.0,False,False
MRPS21,42,932.0,False,False
MRPS22,42,1920.0,False,False
MRPS23,42,1146.0,False,False
MRPS24,42,634.0,False,False
MRPS25,42,1305.0,False,False
MRPS26,42,1580.0,False,False
MRPS27,42,712.0,False,False
MRPS28,42,1995.0,False,False
MRPS30,42,916.0,False,False
MRPS31,42,622.0,False,False
MRPS33,42,64.0,False,False
MRPS34,42,497.0,False,False
MRPS35,42,901.0,False,False
MRPS5,42,854.0,False,False
MRPS6,42,135.0,False,False
MRPS7,42,933.0,False,False
MRPS9,42,510.0,False,False
MRRF,42,1128.0,False,True
MRS2,42,4125.0,False,True
MRTFA,42,1328.0,False,True
MRTFB,42,1767.0,False,True
MRTO4,42,11.0,False,True
MS4A1,42,1089.0,False,True
MS4A6A,42,2055.0,False,True
MS4A7,42,1053.0,False,True
MSANTD1,42,1120.0,False,True
MSANTD2,42,2670.0,False,True
MSANTD3,42,1105.0,False,True
MSC,42,3133.0,False,True
MSGN1,42,1191.0,False,True
MSH2,42,2061.0,False,True
MSH5,42,671.0,False,True
MSH6,42,1988.0,False,True
MSL1,42,1627.0,False,True
MSL2,42,1701.0,False,True
MSL3,42,1152.0,False,True
MSMO1,42,359.0,False,True
MSN,42,2242.0,False,True
MSRA,42,1567.0,False,True
MSRB1,42,1737.0,False,True
MSRB2,42,788.0,False,True
MSS51,42,1955.0,False,True
MST1,42,3426.0,False,True
MSTO1,42,1101.0,False,True
MSX1,42,2191.0,False,True
MSX2,42,2228.0,False,True
MT1E,42,5604.0,False,True
MT1F,42,2044.0,False,True
MT1G,42,1177.0,False,True
MT1H,42,2424.0,False,True
MT1M,42,1313.0,False,True
MT1X,42,1597.0,False,True
MT2A,42,2317.0,False,True
MT3,42,2582.0,False,True
MTA2,42,643.0,False,True
MTA3,42,1142.0,False,True
MTAP,42,3702.0,False,True
MTBP,42,261.0,False,True
MTCH1,43,1942.0,False,True
MTCH2,43,918.0,False,True
MTCL3,43,1359.0,False,False
MTCP1,43,2032.0,False,True
MTDH,43,1584.0,False,True
MTERF1,43,2401.0,False,True
MTERF2,43,2897.0,False,True
MTERF3,43,687.0,False,True
MTERF4,43,1213.0,False,True
MTF2,43,3077.0,False,True
MTFMT,43,817.0,False,True
MTFP1,43,2455.0,False,True
MTFR1,43,3411.0,False,True
MTFR1L,43,2529.0,False,True
MTFR2,43,396.0,False,True
MTG1,43,1617.0,False,True
MTG2,43,1097.0,False,True
MTHFD1,43,241.0,False,True
MTHFD1L,43,864.0,False,True
MTHFD2,43,820.0,False,True
MTHFD2L,43,2267.0,False,True
MTHFR,43,1277.0,False,True
MTHFS,43,1665.0,False,True
MTIF2,43,1170.0,False,True
MTIF3,43,677.0,False,True
MTMR1,43,3261.0,False,True
MTMR10,43,1235.0,False,True
MTMR11,43,2722.0,False,True
MTMR12,43,1436.0,False,True
MTMR14,43,884.0,False,True
MTMR2,43,347.0,False,True
MTMR3,43,1309.0,False,True
MTMR4,43,2351.0,False,True
MTMR6,43,924.0,False,True
MTMR7,43,2878.0,False,True
MTMR8,43,2008.0,False,True
MTMR9,43,5282.0,False,True
MTNAP1,43,135.0,False,False
MTO1,43,1111.0,False,True
MTOR,43,86.0,False,True
MTPAP,43,490.0,False,True
MTPN,43,1183.0,False,True
MTR,43,1294.0,False,True
MTRES1,43,403.0,False,True
MTRF1,43,1899.0,False,True
MTRF1L,43,1995.0,False,True
MTRFR,43,1975.0,False,False
MTRNR2L1,43,2336.0,False,False
MTRNR2L4,43,1811.0,False,False
MTRNR2L8,43,803.0,False,False
MTRR,43,1394.0,False,True
MTSS1,43,1694.0,False,True
MTSS2,43,2314.0,False,True
MTURN,43,984.0,False,True
MTUS1,43,2180.0,False,True
MTX1,43,772.0,False,True
MTX2,43,378.0,False,True
MTX3,43,2236.0,False,True
MUC1,43,1271.0,False,True
MUC12,43,3520.0,False,True
MUC13,43,1467.0,False,True
MUC16,43,4054.0,False,True
MUC19,43,1724.0,False,True
MUC2,43,2125.0,False,True
MUC20,43,2402.0,False,True
MUC3A,43,1257.0,False,True
MUC4,43,1511.0,False,True
MUC5AC,43,738.0,False,True
MUC5B,43,2069.0,False,True
MUCL1,43,2666.0,False,True
MUL1,43,1516.0,False,True
MUS81,43,233.0,False,True
MUSTN1,43,2679.0,False,True
MUTYH,43,1474.0,False,True
MVB12A,43,2042.0,False,True
MVB12B,43,1184.0,False,True
MVD,43,205.0,False,True
MVP,43,1822.0,False,True
MX1,43,1519.0,False,True
MX2,43,4129.0,False,True
MXD1,43,1863.0,False,True
MXD3,43,2132.0,False,True
MXD4,43,1992.0,False,True
MXI1,43,3809.0,False,True
MXRA7,43,2262.0,False,True
MXRA8,43,1378.0,False,True
MYADM,43,2183.0,False,True
MYB,43,3496.0,False,True
MYBBP1A,43,119.0,False,True
MYBL1,43,1347.0,False,True
MYC,43,788.0,False,True
MYCBP,43,712.0,False,True
MYCBP2,43,1621.0,False,True
MYCBPAP,43,2841.0,False,True
MYCL,43,2116.0,False,True
MYCN,43,2632.0,False,True
MYDGF,43,2278.0,False,True
MYEF2,43,60.0,False,True
MYF5,43,2013.0,False,True
MYF6,43,1367.0,False,True
MYG1,43,2744.0,False,False
MYH10,43,2361.0,False,True
MYH11,43,1211.0,False,True
MYH14,43,606.0,False,True
MYH3,43,2734.0,False,True
MYH9,43,1607.0,False,True
MYL11,43,1456.0,False,False
MYL12A,43,1333.0,False,True
MYL12B,43,2484.0,False,True
MYL5,43,1389.0,False,True
MYL6,43,1536.0,False,True
MYL6B,43,2295.0,False,True
MYL9,43,1869.0,False,True
MYLIP,43,1238.0,False,True
MYLK,43,1886.0,False,True
MYLK4,43,1397.0,False,True
MYNN,43,1355.0,False,True
MYO15A,43,1307.0,False,True
MYO15B,43,3020.0,False,True
MYO16,43,3130.0,False,True
MYO18A,43,3337.0,False,True
MYO19,43,4342.0,False,True
MYO1B,43,2553.0,False,True
MYO1C,43,1280.0,False,True
MYO1D,43,1598.0,False,True
MYO1E,43,2028.0,False,True
MYO1F,43,2048.0,False,True
MYO1G,43,2829.0,False,True
MYO3B,43,886.0,False,True
MYO5A,43,2253.0,False,True
MYO6,43,937.0,False,True
MYO9A,43,2834.0,False,True
MYO9B,43,14.0,False,True
MYOD1,43,304.0,False,True
MYOF,43,1504.0,False,True
MYOG,43,515.0,False,True
MYOM1,43,6685.0,False,True
MYOM2,43,1238.0,False,True
MYRFL,43,2091.0,False,True
MYSM1,43,1937.0,False,True
MYT1,43,2178.0,False,True
MYT1L,43,4691.0,False,False
MZB1,43,1597.0,False,True
MZF1,43,5567.0,False,True
MZT2A,43,2287.0,False,True
MZT2B,43,372.0,False,True
N4BP1,43,1025.0,False,True
N4BP2,44,3232.0,False,True
N4BP2L1,44,2383.0,False,True
N4BP2L2,44,2654.0,False,True
N4BP3,44,2227.0,False,True
N6AMT1,44,609.0,False,True
NAA16,44,2000.0,False,True
NAA20,44,163.0,False,True
NAA25,44,126.0,False,True
NAA30,44,275.0,False,True
NAA35,44,1337.0,False,True
NAA38,44,569.0,False,True
NAA40,44,2188.0,False,True
NAA60,44,2216.0,False,True
NAA80,44,1006.0,False,True
NAAA,44,1274.0,False,True
NAALAD2,44,2404.0,False,True
NAALADL1,44,2199.0,False,True
NAB1,44,2133.0,False,True
NAB2,44,2339.0,False,True
NABP1,44,2174.0,False,True
NACC1,44,1221.0,False,True
NACC2,44,523.0,False,True
NADK,44,474.0,False,True
NADK2,44,1352.0,False,True
NADSYN1,44,1421.0,False,False
NAE1,44,86.0,False,True
NAF1,44,273.0,False,True
NAGA,44,6022.0,False,True
NAGK,44,1112.0,False,True
NAGLU,44,1959.0,False,True
NAGPA,44,2029.0,False,True
NAIP,44,3350.0,False,True
NAMPT,44,625.0,False,True
NANOG,44,2846.0,False,True
NANOGNB,44,2424.0,False,True
NANOS1,44,1100.0,False,True
NANP,44,1156.0,False,True
NANS,44,823.0,False,True
NAP1L1,44,755.0,False,False
NAP1L2,44,1378.0,False,True
NAP1L3,44,1198.0,False,True
NAP1L4,44,2814.0,False,True
NAP1L5,44,5911.0,False,True
NAPB,44,1474.0,False,True
NAPEPLD,44,1579.0,False,True
NAPG,44,1377.0,False,True
NAPRT,44,1538.0,False,True
NAPSA,44,3098.0,False,True
NARF,44,1420.0,False,True
NARS1,44,160.0,False,False
NARS2,44,1265.0,False,True
NASP,44,1199.0,False,True
NAT1,44,2930.0,False,True
NAT10,44,34.0,False,True
NAT14,44,2114.0,False,True
NAT9,44,2652.0,False,True
NATD1,44,2688.0,False,True
NAV1,44,1619.0,False,True
NAXD,44,1109.0,False,True
NAXE,44,3206.0,False,True
NBAS,44,81.0,False,True
NBEA,44,2101.0,False,True
NBEAL1,44,1843.0,False,True
NBEAL2,44,1146.0,False,True
NBL1,44,1736.0,False,True
NBN,44,11.0,False,True
NBPF1,44,3621.0,False,True
NBPF11,44,1536.0,False,True
NBPF14,44,2179.0,False,False
NBPF15,44,1895.0,False,True
NBPF19,44,1842.0,False,True
NBPF20,44,2317.0,False,True
NBPF26,44,1395.0,False,True
NBPF3,44,2259.0,False,True
NBPF9,44,2854.0,False,False
NBR1,44,478.0,False,True
NCALD,44,770.0,False,True
NCAM1,44,1221.0,False,True
NCAPD2,44,61.0,False,True
NCAPD3,44,362.0,False,True
NCAPG2,44,1060.0,False,True
NCAPH2,44,325.0,False,True
NCBP1,44,29.0,False,True
NCBP3,44,3640.0,False,True
NCDN,44,777.0,False,True
NCEH1,44,1193.0,False,True
NCF1,44,2956.0,False,True
NCF2,44,2341.0,False,True
NCF4,44,2719.0,False,True
NCK1,44,2439.0,False,True
NCK2,44,2449.0,False,True
NCKAP1,44,1541.0,False,True
NCKAP1L,44,2352.0,False,True
NCKAP5L,44,2560.0,False,True
NCKIPSD,44,377.0,False,True
NCL,44,450.0,False,True
NCOA1,44,1558.0,False,True
NCOA2,44,1918.0,False,True
NCOA3,44,1298.0,False,True
NCOA4,44,2397.0,False,True
NCOA5,44,562.0,False,True
NCOA6,44,2285.0,False,True
NCOA7,44,1162.0,False,True
NCOR1,44,2345.0,False,True
NCOR2,44,2305.0,False,True
NCR3,44,1117.0,False,True
NCR3LG1,44,1885.0,False,True
NCS1,44,1083.0,False,True
NDC1,44,1003.0,False,True
NDC80,44,177.0,False,True
NDE1,44,2050.0,False,True
NDEL1,44,259.0,False,True
NDFIP1,44,2302.0,False,True
NDFIP2,44,1246.0,False,True
NDOR1,44,319.0,False,True
NDRG1,44,847.0,False,True
NDRG2,44,1715.0,False,True
NDRG3,44,698.0,False,True
NDST1,44,5422.0,False,True
NDST2,44,2286.0,False,True
NDUFA10,44,2619.0,False,True
NDUFA11,44,1195.0,False,True
NDUFA12,44,1977.0,False,True
NDUFA13,44,1161.0,False,True
NDUFA2,44,35.0,False,True
NDUFA3,44,752.0,False,True
NDUFA4,44,2213.0,False,True
NDUFA5,44,122.0,False,True
NDUFA6,44,1162.0,False,True
NDUFA7,44,205.0,False,True
NDUFA8,44,1006.0,False,True
NDUFA9,44,800.0,False,True
NDUFAB1,44,11.0,False,True
NDUFAF1,44,942.0,False,True
NDUFAF2,44,990.0,False,True
NDUFAF3,44,3021.0,False,True
NDUFAF4,44,1416.0,False,True
NDUFAF5,44,788.0,False,True
NDUFAF6,44,2656.0,False,True
NDUFAF7,44,11.0,False,True
NDUFAF8,45,1334.0,False,True
NDUFB1,45,569.0,False,True
NDUFB10,45,462.0,False,True
NDUFB11,45,1903.0,False,True
NDUFB2,45,1631.0,False,True
NDUFB3,45,1356.0,False,True
NDUFB4,45,1215.0,False,True
NDUFB5,45,1211.0,False,True
NDUFB6,45,2389.0,False,True
NDUFB7,45,487.0,False,True
NDUFB8,45,3072.0,False,True
NDUFB9,45,1624.0,False,True
NDUFC1,45,1135.0,False,True
NDUFC2,45,569.0,False,True
NDUFS1,45,1612.0,False,True
NDUFS2,45,3993.0,False,True
NDUFS3,45,1501.0,False,True
NDUFS4,45,3704.0,False,True
NDUFS5,45,1361.0,False,True
NDUFS6,45,5295.0,False,True
NDUFS7,45,1869.0,False,True
NDUFS8,45,684.0,False,True
NDUFV1,45,2366.0,False,True
NDUFV2,45,2630.0,False,True
NDUFV3,45,5405.0,False,True
NEB,45,2079.0,False,True
NECAB3,45,863.0,False,True
NECAP1,45,1651.0,False,True
NECAP2,45,1092.0,False,True
NECTIN1,45,3975.0,False,True
NECTIN2,45,1051.0,False,True
NECTIN3,45,2364.0,False,True
NEDD4,45,721.0,False,True
NEDD4L,45,1727.0,False,True
NEDD8,45,96.0,False,True
NEDD9,45,2666.0,False,True
NEFL,45,706.0,False,True
NEFM,45,1509.0,False,True
NEIL1,45,2124.0,False,True
NEIL2,45,1221.0,False,True
NEIL3,45,1653.0,False,True
NEK1,45,1997.0,False,True
NEK10,45,900.0,False,True
NEK11,45,2130.0,False,True
NEK2,45,3357.0,False,True
NEK3,45,938.0,False,True
NEK4,45,430.0,False,True
NEK6,45,1948.0,False,True
NEK7,45,2714.0,False,True
NEK8,45,2911.0,False,True
NEK9,45,2738.0,False,True
NELFA,45,62.0,False,True
NELFB,45,70.0,False,True
NELFCD,45,385.0,False,True
NELFE,45,1431.0,False,True
NELL2,45,1150.0,False,True
NEMF,45,1271.0,False,True
NEMP1,45,2022.0,False,True
NEMP2,45,2097.0,False,True
NENF,45,60.0,False,True
NEO1,45,927.0,False,True
NEPRO,45,42.0,False,True
NET1,45,472.0,False,True
NETO2,45,1693.0,False,True
NEU1,45,2493.0,False,True
NEU3,45,2010.0,False,True
NEURL1,45,5125.0,False,True
NEURL4,45,2113.0,False,True
NEUROD2,45,8446.0,False,True
NEUROD4,45,1399.0,False,True
NEUROD6,45,2551.0,False,True
NEUROG1,45,2028.0,False,True
NEUROG2,45,3750.0,False,True
NEUROG3,45,1425.0,False,True
NEXN,45,1896.0,False,True
NF1,45,1093.0,False,True
NF2,45,2380.0,False,True
NFAM1,45,2534.0,False,True
NFASC,45,1005.0,False,True
NFAT5,45,1483.0,False,True
NFATC1,45,2002.0,False,True
NFATC2,45,1686.0,False,True
NFATC2IP,45,942.0,False,True
NFATC3,45,4051.0,False,True
NFATC4,45,5733.0,False,True
NFE2,45,1153.0,False,True
NFE2L2,45,356.0,False,True
NFE2L3,45,2244.0,False,True
NFE4,45,975.0,False,False
NFIA,45,3333.0,False,True
NFIB,45,3005.0,False,True
NFIC,45,1229.0,False,True
NFIL3,45,1054.0,False,True
NFIX,45,1312.0,False,True
NFKB1,45,868.0,False,True
NFKB2,45,5876.0,False,True
NFKBIA,45,1465.0,False,True
NFKBIB,45,1821.0,False,True
NFKBID,45,592.0,False,True
NFKBIE,45,37.0,False,True
NFKBIL1,45,5526.0,False,True
NFKBIZ,45,1434.0,False,True
NFRKB,45,4373.0,False,True
NFS1,45,1391.0,False,True
NFU1,45,949.0,False,True
NFX1,45,2486.0,False,True
NFXL1,45,993.0,False,True
NFYB,45,556.0,False,True
NGRN,45,1516.0,False,True
NHEJ1,45,1043.0,False,True
NHERF1,45,2457.0,False,False
NHERF2,45,898.0,False,False
NHLH1,45,3207.0,False,True
NHLH2,45,465.0,False,True
NHLRC2,45,662.0,False,True
NHLRC3,45,1668.0,False,True
NHSL2,45,26.0,False,True
NIBAN1,45,2665.0,False,True
NIBAN2,45,1279.0,False,True
NIBAN3,45,1559.0,False,True
NICOL1,45,6004.0,False,False
NID2,45,1781.0,False,True
NIF3L1,45,2146.0,False,True
NIN,45,1899.0,False,True
NINJ1,45,598.0,False,True
NINJ2,45,1381.0,False,True
NIP7,45,124.0,False,True
NIPA1,45,1787.0,False,True
NIPA2,45,2695.0,False,True
NIPAL1,45,1991.0,False,True
NIPAL2,45,2737.0,False,True
NIPAL4,45,2033.0,False,True
NIPBL,45,2133.0,False,True
NIPSNAP1,45,3404.0,False,True
NIPSNAP2,45,2720.0,False,True
NIPSNAP3B,45,865.0,False,True
NISCH,45,3560.0,False,True
NIT1,45,302.0,False,True
NIT2,45,850.0,False,True
NKAPD1,45,1373.0,False,True
NKD1,45,1408.0,False,True
NKD2,45,1073.0,False,True
NKG7,45,1491.0,False,True
NKIRAS1,46,25.0,False,True
NKIRAS2,46,953.0,False,True
NKRF,46,1159.0,False,True
NKTR,46,1252.0,False,True
NKX1-1,46,1686.0,False,True
NKX1-2,46,1091.0,False,True
NKX2-1,46,2206.0,False,True
NKX2-2,46,1045.0,False,True
NKX2-3,46,1199.0,False,True
NKX2-4,46,1465.0,False,True
NKX2-5,46,4092.0,False,True
NKX2-6,46,3081.0,False,True
NKX2-8,46,1291.0,False,True
NKX3-1,46,1669.0,False,True
NKX3-2,46,649.0,False,True
NKX6-1,46,1587.0,False,True
NKX6-2,46,1464.0,False,True
NKX6-3,46,1567.0,False,True
NLE1,46,1016.0,False,True
NLGN2,46,847.0,False,True
NLGN3,46,983.0,False,True
NLK,46,859.0,False,True
NLN,46,970.0,False,True
NLRC5,46,1821.0,False,True
NLRP1,46,2604.0,False,True
NLRP2,46,2626.0,False,True
NLRP3,46,748.0,False,True
NLRP6,46,2223.0,False,True
NLRX1,46,2769.0,False,True
NMB,46,1587.0,False,True
NME1,46,4286.0,False,True
NME2,46,323.0,False,True
NME3,46,806.0,False,True
NME4,46,912.0,False,True
NME6,46,1539.0,False,True
NME7,46,1854.0,False,True
NME9,46,1276.0,False,True
NMI,46,1636.0,False,True
NMNAT1,46,129.0,False,True
NMNAT3,46,1816.0,False,True
NMRAL1,46,1207.0,False,True
NMRK1,46,2114.0,False,True
NMT1,46,290.0,False,True
NMT2,46,4693.0,False,True
NMUR1,46,1883.0,False,True
NNAT,46,4257.0,False,True
NNMT,46,1152.0,False,True
NNT,46,1033.0,False,True
NOA1,46,1189.0,False,True
NOBOX,46,3257.0,False,True
NOC2L,46,155.0,False,True
NOC4L,46,76.0,False,True
NOCT,46,1567.0,False,True
NOD1,46,2404.0,False,True
NOD2,46,348.0,False,True
NODAL,46,2761.0,False,True
NOG,46,2594.0,False,True
NOL12,46,239.0,False,True
NOL3,46,621.0,False,True
NOL4L,46,5089.0,False,True
NOL6,46,188.0,False,True
NOL7,46,117.0,False,True
NOL8,46,14.0,False,True
NOLC1,46,208.0,False,True
NOM1,46,44.0,False,True
NOMO1,46,2734.0,False,True
NOMO2,46,386.0,False,False
NONO,46,1928.0,False,True
NOP14,46,78.0,False,True
NOP16,46,11.0,False,True
NOP53,46,371.0,False,True
NOP56,46,312.0,False,True
NOP58,46,12.0,False,True
NOP9,46,656.0,False,True
NOPCHAP1,46,268.0,False,False
NOS1,46,708.0,False,True
NOS3,46,1406.0,False,True
NOSIP,46,1366.0,False,True
NOTCH1,46,1482.0,False,True
NOTCH2,46,1896.0,False,True
NOTCH2NLA,46,973.0,False,False
NOTO,46,1328.0,False,True
NOXA1,46,1379.0,False,True
NPAS1,46,781.0,False,True
NPAS2,46,637.0,False,True
NPAS3,46,1854.0,False,True
NPAS4,46,2004.0,False,True
NPAT,46,103.0,False,True
NPC1,46,543.0,False,True
NPC2,46,867.0,False,True
NPDC1,46,724.0,False,True
NPEPL1,46,3086.0,False,True
NPEPPS,46,670.0,False,True
NPHP3,46,1839.0,False,True
NPHP4,46,2441.0,False,True
NPIPA1,46,2536.0,False,False
NPIPA5,46,525.0,False,False
NPIPA7,46,780.0,False,False
NPIPA8,46,1828.0,False,False
NPIPB15,46,809.0,False,True
NPIPB3,46,1456.0,False,False
NPIPB4,46,2010.0,False,False
NPIPB5,46,1307.0,False,False
NPL,46,968.0,False,True
NPLOC4,46,873.0,False,True
NPM1,46,323.0,False,False
NPM3,46,3560.0,False,True
NPR2,46,1942.0,False,True
NPRL2,46,1306.0,False,True
NPRL3,46,1868.0,False,True
NPTN,46,1622.0,False,True
NPTX1,46,2573.0,False,True
NPTXR,46,892.0,False,True
NQO1,46,1056.0,False,True
NQO2,46,2339.0,False,True
NR0B1,46,2894.0,False,True
NR1D1,46,2034.0,False,True
NR1D2,46,1552.0,False,True
NR1H2,46,2618.0,False,True
NR1H3,46,1529.0,False,True
NR1H4,46,1924.0,False,True
NR1I2,46,2664.0,False,True
NR1I3,46,2253.0,False,True
NR2C1,46,718.0,False,True
NR2C2,46,1202.0,False,True
NR2C2AP,46,2321.0,False,True
NR2E1,46,2756.0,False,True
NR2E3,46,2651.0,False,True
NR2F1,46,1866.0,False,True
NR2F2,46,1278.0,False,True
NR2F6,46,1512.0,False,True
NR3C1,46,2195.0,False,True
NR3C2,46,2869.0,False,True
NR4A1,46,1321.0,False,True
NR4A2,46,3079.0,False,True
NR4A3,46,706.0,False,True
NR5A1,46,1567.0,False,True
NR5A2,46,2099.0,False,True
NR6A1,46,1201.0,False,True
NRARP,46,2163.0,False,True
NRAS,46,4950.0,False,True
NRBF2,47,2841.0,False,True
NRBP1,47,612.0,False,True
NRBP2,47,1928.0,False,True
NRCAM,47,3294.0,False,True
NRDC,47,1723.0,False,True
NREP,47,1235.0,False,True
NRG2,47,2402.0,False,True
NRG4,47,1210.0,False,True
NRGN,47,2409.0,False,True
NRIP1,47,648.0,False,True
NRIP2,47,388.0,False,False
NRIP3,47,1555.0,False,True
NRL,47,807.0,False,True
NRM,47,1998.0,False,True
NRN1,47,1272.0,False,True
NRP2,47,3050.0,False,True
NRROS,47,3121.0,False,True
NSA2,47,187.0,False,True
NSD1,47,2296.0,False,True
NSD2,47,417.0,False,True
NSD3,47,815.0,False,True
NSDHL,47,899.0,False,True
NSF,47,1821.0,False,True
NSFL1C,47,770.0,False,True
NSG1,47,590.0,False,True
NSL1,47,122.0,False,True
NSMAF,47,736.0,False,True
NSMCE2,47,220.0,False,True
NSMCE3,47,169.0,False,True
NSMCE4A,47,545.0,False,True
NSMF,47,1206.0,False,True
NSUN2,47,1989.0,False,True
NSUN3,47,1264.0,False,True
NSUN4,47,1144.0,False,True
NSUN5,47,1163.0,False,True
NSUN6,47,3866.0,False,True
NT5C,47,1670.0,False,True
NT5C2,47,766.0,False,True
NT5C3A,47,641.0,False,True
NT5C3B,47,1294.0,False,True
NT5DC2,47,2462.0,False,True
NT5DC3,47,1759.0,False,True
NT5E,47,2541.0,False,True
NT5M,47,1322.0,False,True
NTAN1,47,2570.0,False,True
NTAQ1,47,3508.0,False,False
NTHL1,47,557.0,False,True
NTMT1,47,1509.0,False,True
NTN4,47,3143.0,False,True
