gene,class,expressed_abc,cpm_abc,targets,cov,signal_k562,signal_cd4_mix,rho
CENPH,other,True,229.559,8423,0.000646071,-0.0512436,0.00399322,inf
CDYL,other,True,46.3922,8423,0.000526019,-0.0137481,-0.00425219,inf
CARHSP1,other,True,197.723,8423,0.000368759,0.00600855,0.000342696,0.256982
TEKT5,other,False,0.102405,0,,,,
BANK1,other,False,2.5815,0,,,,
TXNDC11,other,True,126.225,8423,0.000127003,-0.133731,-0.00157029,inf
DAB2,other,True,85.6326,0,,-0.146378,,
ACMSD,other,False,0.0235868,0,,,,
ACOXL,other,False,1.02434,0,,,-0.351712,
BCL2L11,other,True,35.5436,8423,0.000493201,-0.0507289,0.0253602,inf
ANAPC1,other,False,2.11981,8423,-0.00026192,-0.0550281,-0.055968,-inf
CAST,other,True,636.113,8423,0.000287152,-0.0858139,0.000399423,inf
SCOC,other,True,53.1233,8423,0.00141865,0.0020798,-0.00923064,inf
CLGN,other,True,12.0357,0,,,,
CETN3,other,True,69.7225,8423,0.000823147,-0.117142,-0.00218619,inf
SMARCA5,other,True,216.466,8423,0.000173761,0.00108573,-0.00164516,inf
SYCP2L,other,False,0.442138,0,,-0.153875,,
BMP6,other,True,36.804,0,,,,
RGPD3,other,False,0.591551,0,,,,
RASSF3,other,True,78.2285,8423,0.000227306,-0.166419,-0.000264878,inf
HNRNPU,other,True,449.77,8423,0.000247714,0.000885832,-0.000828765,inf
AHCTF1,other,True,10.3977,8423,-3.55057e-05,0.000934486,-0.0170441,-inf
MERTK,other,False,3.88245,0,,,-0.080228,
TMEM87B,other,True,9.68791,8423,0.000335055,-0.213215,-0.014822,inf
OR14K1,other,False,0.0028612,0,,,,
PTPRR,other,False,0.754957,0,,,,
NR4A2,other,True,56.9196,0,,,-0.0236102,
CCDC148,other,False,2.4655,0,,,,
PLA2R1,other,True,16.1054,0,,,,
RBMS1,other,True,78.8298,0,,,0.00150004,
SCN3A,other,True,10.867,0,,,,
FEZF2,other,False,0,0,,,,
CD96,other,True,56.8139,0,,,0.00831013,
SLC25A27,other,False,4.18484,0,,,,
ADGRF1,other,True,59.3827,0,,,,
ADGRF4,other,False,2.28677,0,,,,
FRMD1,other,False,0.00206144,0,,,,
FAM49B,other,True,114.882,0,,0.000328,,
ASAP1,other,True,107.137,8423,0.000736529,-0.10916,0.000530696,inf
TRAPPC8,other,True,80.5916,8423,0.000142735,-0.0735589,-0.00428014,inf
FAM81B,other,False,0.00712488,0,,,,
INO80C,other,True,29.7939,8423,0.000985313,-0.11319,-0.00130835,inf
LPCAT1,other,True,288.019,8423,0.00085427,-0.068075,0.00243779,inf
PLEKHG4B,other,False,2.25,0,,,,
NMRAL1,other,True,239.918,8423,0.0011689,-0.00626484,0.000338824,inf
UBALD1,other,True,81.1348,8423,0.000526636,-0.0438302,-0.041793,inf
C16orf89,other,False,1.12261,0,,,,
TMEM251,other,True,48.1405,0,,-0.091948,,
ING1,other,True,26.2586,8423,0.000103524,-0.0887232,-0.024609,inf
TEX29,other,False,0.710862,0,,,-0.119577,
SPACA7,other,False,0,0,,,,
ADPRHL1,other,True,6.89367,0,,,,
CMTM7,other,False,0.228113,8423,0.000379112,-0.0134285,-0.00681196,inf
FBXL2,other,True,13.5462,0,,,,
UBP1,other,True,94.1663,8423,0.000230512,0.00129514,-0.00204086,inf
RMND5A,other,True,345.173,8423,0.000404673,-0.0546746,-3.04748e-05,inf
CD8A,other,False,0.394466,0,,,0.0720982,
RPIA,other,True,102.06,8423,0.000921885,0.00216986,-0.000212929,inf
GOLGA8F,other,False,0.00538135,0,,,,
PTPRD,other,False,0.0924234,0,,,,
LURAP1L,other,True,86.3988,0,,,,
CNKSR3,other,True,7.61174,0,,,,
GTF2E1,other,True,51.8829,8423,0.000913995,-0.148194,-0.00771482,inf
CFDP1,other,True,282.235,8423,0.000338399,-0.0235989,-0.00151452,inf
TGIF2LX,other,False,0,0,,,,
ZDHHC7,other,True,39.9587,8423,1.75462e-05,-0.153457,-0.0142322,inf
FAM92B,other,False,0.0036061,0,,,,
C7orf31,other,True,7.18784,0,,,-0.0792423,
TMPRSS11D,other,False,1.54136,0,,,,
JAZF1,other,True,29.5428,0,,,-0.0416284,
CMIP,other,True,246.584,8423,0.000218546,0.00314848,0.000863998,0.132506
SPHKAP,other,False,0,0,,,,
KCNJ16,other,False,0.0294339,0,,,,
PID1,other,True,20.2998,0,,,,
TRIP12,other,True,290.166,8423,0.000518146,-0.00748145,-0.000939518,inf
FBXO36,other,False,4.49643,0,,,-0.147428,
CEBPG,other,True,132.395,8423,0.00102799,-0.0589877,0.000530163,inf
KCTD15,other,True,33.9171,8423,0.000523082,-0.249752,0.00851501,inf
ZNF599,other,True,16.4107,0,,,-0.0591131,
MCOLN2,other,False,2.64501,0,,,0.00624152,
LGI4,other,False,0.334938,0,,,,
DDAH1,other,True,35.399,0,,,,
CHD1,other,True,157.048,8423,-3.85618e-06,0.000284037,-0.00278789,-inf
ANKFN1,other,False,0.892983,0,,,,
DGKE,other,True,37.545,8423,0.00120095,-0.147877,-0.00083592,inf
HS2ST1,other,True,99.4861,8423,0.000639855,-0.0774992,-0.00415088,inf
MSI2,other,True,178.988,8423,-1.16346e-05,0.00117038,0.00228604,-0.00711289
CACNA2D1,other,True,15.7826,0,,,,
ZUP1,other,True,38.7777,8423,0.000418013,-0.0617304,-0.00648619,inf
HS3ST3A1,other,False,0.0647547,0,,,,
GDPD1,other,False,3.86478,8423,0.00243486,-0.063185,-0.0876418,inf
NUS1,other,True,286.299,8423,0.000331734,-0.0530456,0.000658994,inf
SEMA3D,other,False,1.66782,0,,,,
PPP2R5E,other,True,196.717,8423,0.000730968,-0.0989143,-0.00194617,inf
ASB17,other,False,0,0,,,,
GRAP,other,True,5.75565,0,,,-0.0576197,
SLC5A10,other,False,0.289197,0,,,,
AK5,other,False,0.0203202,0,,,-0.146444,
CABYR,other,False,2.36369,0,,,,
IMPACT,other,True,81.6473,8423,0.00270059,-0.167022,0.00522373,inf
ANKRD29,other,True,8.76551,0,,,,
SDHAF4,other,True,49.8064,0,,,-0.0123071,
CHST9,other,False,0.401158,0,,,,
THY1,other,True,26.758,0,,,,
DNAAF1,other,False,0.0972928,0,,,,
C16orf74,other,True,12.786,0,,,-0.233417,
TBCEL,other,True,42.0788,0,,,-0.0038939,
JPH3,other,False,1.23006,0,,-0.212547,,
ANKH,other,True,82.8581,0,,,0.00553664,
OTULIN,other,True,148.1,8423,0.000252203,-0.0279775,-0.00247104,inf
UBASH3B,other,True,49.7549,0,,,0.050515,
ROBO4,other,False,0.0166677,0,,,,
ROBO3,other,True,9.65383,0,,,-0.0858934,
PANX3,other,False,0.315331,0,,,,
TBRG1,other,True,18.3611,8423,0.00085241,-0.0154482,-0.0110394,inf
NRGN,other,True,14.4302,8423,-0.00139759,-0.119136,-0.0641175,-inf
RETREG1,other,True,16.512,0,,,0.0176368,
CDH12,other,False,4.99028,0,,,,
GPR15,other,False,0.0351262,0,,,0.0540295,
TOMM70,other,True,181.836,8423,0.000386646,-0.0172715,-0.0015196,inf
ABI3BP,other,False,1.02057,0,,,,
ANGPT1,other,True,26.6737,0,,0.00899589,,
PITPNC1,other,True,55.7273,8423,-0.000164489,-0.127682,0.0143104,-inf
CC2D1B,other,True,9.54894,0,,,-0.0204831,
CERS3,other,True,16.6287,0,,,-0.282844,
PRKCA,other,True,202.626,8423,0.000312011,-0.0904193,0.00281929,inf
LRRK1,other,True,20.4711,8326,0.0012782,-0.226534,-0.25013,inf
CEP112,other,False,2.66255,0,,,-0.125776,
ABCA9,other,False,0.0005886,0,,,,
ABCA6,other,False,0.017479,0,,,,
ABCA10,other,False,0.0540051,0,,,-0.330214,
ABCA5,other,True,15.2404,0,,,-0.00330267,
ENPP3,other,False,0.220573,0,,,-0.0858545,
C4orf19,other,False,4.41174,0,,,,
UCHL1,other,False,4.69538,0,,,-0.0661088,
MIA3,other,True,92.5058,8423,0.00027346,0.00106658,-0.00366002,inf
DISP1,other,True,10.759,0,,,-0.147901,
TNIK,other,True,31.988,8423,0.000108431,-0.04882,0.00400725,inf
FAM167A,other,False,0.221899,0,,,,
NEIL2,other,True,6.96746,0,,,-0.0274157,
PGM5,other,False,0.00985084,0,,,,
WNT3A,other,False,3.43241,0,,,,
OBSCN,other,True,41.5163,8423,0.00283998,-0.194405,-0.00592465,inf
LONRF1,other,True,25.8767,0,,,-0.01341,
TRIM11,other,True,67.4822,8423,-0.000202099,-0.0532741,-0.00497968,-inf
ENAH,other,True,303.087,0,,,,
PPP1R3A,other,False,0.00184139,0,,,,
CCSAP,other,True,32.0702,8423,-0.000526578,-0.134567,-0.0136839,-inf
ASZ1,other,False,0.00682443,0,,,,
SH3RF1,other,True,148.868,0,,,-0.140993,
GBP5,other,True,22.5462,0,,,0.0182504,
BUB3,other,True,241.916,8423,7.19506e-05,0.00101396,-0.000261703,inf
GPR26,other,False,0.0368455,0,,,,
CCDC173,other,False,0.128609,0,,,,
MMP21,other,False,0.0172776,0,,,,
C10orf90,other,False,0.284432,0,,,,
DIPK1A,other,True,19.4099,0,,,-0.00256055,
ATP5MC3,other,True,127.814,8423,0.00140862,0.00219077,0.000629821,1.19918
CNTNAP3B,other,True,6.83134,0,,,,
SRSF12,other,False,0.341587,0,,,,
PDLIM3,other,False,0.0990795,0,,,,
SORBS2,other,True,12.433,0,,,,
ELOC,other,True,154.456,8423,0.000131965,0.000510659,-0.00100053,inf
LY96,other,True,10.4133,0,,,-0.0186765,
PSMA8,other,True,5.25659,0,,,0.205015,
TMSB4Y,other,False,2.10371,0,,,,
CXADR,other,True,15.1968,0,,,,
BTG3,other,True,46.1098,8423,0.00192044,-0.0499348,0.000494731,inf
C21orf91,other,True,71.3919,8423,-4.94788e-05,-0.259696,0.000753661,-inf
CHODL,other,False,0.237089,0,,,,
TMPRSS15,other,False,0.00423624,0,,,,
NCAM2,other,False,1.43782,0,,-0.137989,,
L3MBTL4,other,False,0.0994334,0,,,,
PDE1C,other,False,0.751347,0,,,,
RABGEF1,other,True,64.3756,8423,-9.11315e-05,-0.157075,-0.00541709,-inf
JAM2,other,False,0.208853,0,,,-0.133431,
ATP5PF,other,True,10.801,8423,0.000481577,0.000350471,-0.0367852,inf
GABPA,other,True,48.8376,8423,0.000608851,-0.080741,-0.00284261,inf
ADAMTS1,other,True,35.2272,0,,,0.116115,
ADAMTS5,other,False,0.539394,0,,,,
TSEN2,other,True,21.5445,8423,0.000697726,-0.0764875,-0.0306923,inf
SLFN13,other,False,1.72872,0,,,-0.0555301,
WNT7A,other,False,4.13259,0,,,-0.352344,
XPC,p53 targets,True,82.0244,8423,0.000236343,-0.0838676,0.00357309,inf
CCDC174,other,True,25.4658,8423,0.000536179,-0.0209353,-0.00773426,inf
FGD5,other,True,11.598,0,,,,
FLCN,other,True,34.1896,8423,0.000903489,-0.120401,-0.00384003,inf
DPH3,other,True,80.8631,8423,0.000344218,0.00226358,-6.88657e-05,inf
OXNAD1,other,True,40.9796,8423,0.000349899,-0.0576718,0.000651229,inf
PLCL2,other,True,12.4496,8423,-0.000178125,-0.056197,-0.00310093,-inf
CXXC1,other,True,74.7895,8423,0.000696223,-0.0877545,-0.00326497,inf
SKA1,other,True,18.9544,8423,-0.000513014,-0.0288892,0.0106073,-inf
PPP4R1,other,True,190.424,8423,0.00069601,-0.110476,0.000778091,inf
APCDD1,other,False,2.55897,0,,,,
PIEZO2,other,True,61.507,0,,,,
MPPE1,other,True,15.5117,0,,,-0.00688972,
USP43,other,True,10.5547,0,,,,
RAB6B,other,True,13.3657,0,,,-0.137414,
EME1,other,True,33.0355,8423,0.00015014,-0.244053,-0.0160532,inf
EPHB1,other,False,0.240601,0,,,0.00876296,
ACSS1,other,True,22.369,0,,,-0.0122971,
ANKRD40,other,True,41.9805,8423,0.000310667,-0.0807242,-0.00384848,inf
ZNF18,other,True,12.6653,0,,,-0.0259771,
CA10,other,False,0.000729775,0,,,,
VOPP1,other,True,44.4573,8423,0.000565717,-0.0533379,-0.000181909,inf
SEPTIN14,other,False,0.00355523,0,,,,
APOOL,other,True,79.7971,8423,0.00108675,-0.0781415,-0.00644229,inf
DKK2,other,False,0.179663,0,,,,
CYP2U1,other,True,35.0793,0,,,-0.0554001,
FBXL18,other,True,37.6026,0,,,-0.0156429,
CNTNAP5,other,False,0,0,,,,
PROM2,other,True,34.5718,0,,,,
AK9,other,True,17.9212,0,,,-0.0465763,
ODF1,other,False,0.0222253,0,,,,
KLF10,other,True,107.332,0,,,0.00410692,
PTPRN2,other,False,0.463391,0,,,,
AZIN1,other,True,142.606,8423,0.00117238,-0.0174344,-0.00188133,inf
ATP6V1C1,other,True,60.5566,8423,0.000530479,0.00330037,-0.0059901,inf
PIP4P2,other,True,7.94354,8423,0.00169675,-0.194909,-0.0436686,inf
OTUD6B,other,True,60.9373,8423,0.00134075,-0.0812565,-0.00419018,inf
CDK19,other,True,15.6711,8423,0.00174223,-0.133629,-0.0133714,inf
GTF3C6,other,True,34.0039,8423,0.000695698,0.00205259,0.000191404,1.10992
TTC39B,other,True,99.9941,0,,,0.00172367,
AGPAT5,other,True,102.297,8423,0.000519332,0.00126484,-0.00217139,inf
MMS19,other,True,110.4,8423,0.000370512,-0.103216,-0.00379545,inf
OR4K1,other,False,0,0,,,,
PI4K2A,other,True,56.3064,0,,,-0.00919502,
MARVELD1,other,True,24.4828,0,,,-0.0852334,
ZFYVE27,other,True,24.3901,8423,0.00155145,-0.125926,-0.00861821,inf
GOLGA7B,other,False,0.987441,0,,,-0.0272799,
GPR78,other,False,0,0,,,,
TRMT44,other,True,22.4331,0,,,-0.0131423,
SLC25A28,other,True,16.7348,0,,,-0.00424973,
HSPA13,other,True,69.6565,8423,0.00122929,-0.0484361,-0.000915279,inf
SAMSN1,other,False,4.9007,8423,0.000211435,0.0183727,0.00808656,0.0173464
USP25,other,True,182.404,8423,0.000576438,-0.0537757,-9.18422e-06,inf
GRAMD2B,other,True,39.1314,0,,,-0.0177712,
ZCCHC10,other,True,15.8075,8423,0.000706463,-0.0197008,-0.0223671,inf
C16orf87,other,True,41.7907,8423,0.000390406,-0.051795,0.00110361,inf
MOV10,other,True,113.219,8423,0.000754282,-0.10948,0.000146482,inf
RHOC,other,True,179.942,8423,0.00195744,0.00621415,0.0190611,0.179855
PPM1J,other,False,4.18805,0,,,-0.304282,
DBI,other,True,176.207,8423,0.00135448,0.00415917,0.00239915,0.428787
SLC16A1,other,True,377.48,8423,0.000385924,0.0018972,0.00351912,0.149358
HEATR3,other,True,56.6405,8423,0.000826485,-0.153178,-0.00252547,inf
NIFK,other,True,29.6685,8423,8.41739e-05,0.00162582,-0.000603652,inf
OXA1L,other,True,287.571,8423,0.000492622,-0.0332279,-0.000563187,inf
SLC7A7,other,False,1.06767,0,,,,
MAGEC1,other,False,0,0,,-0.175159,,
LARP1,other,True,247.815,8423,8.33671e-05,0.000589368,-0.00129436,inf
CNOT8,other,True,191.789,8423,0.000388099,-0.0997672,-0.0013888,inf
GRIA1,other,False,0.00163063,0,,,,
LRGUK,other,False,1.51562,0,,,,
SETD9,other,True,13.195,8423,0.000751004,-0.0396238,-0.0792276,inf
MIER3,other,True,26.2421,8423,0.00120933,-0.10877,-0.00856567,inf
NUP205,other,True,223.714,8423,0.000194035,-0.077594,-0.000963625,inf
ZKSCAN2,other,True,12.6544,0,,,-0.0561747,
C9orf85,other,True,64.5648,8423,0.00133636,-0.134627,-0.00608893,inf
XAGE2,other,False,0.00918095,0,,,,
PIK3AP1,other,False,2.0595,0,,,-0.0143642,
RBM45,other,True,28.2408,8423,0.000795556,-0.231935,-0.00903941,inf
TTN,other,False,0.0939182,0,,,-0.0302244,
VSIG4,other,False,0.0117105,0,,,,
PDIA4,unfolded protein response,True,34.2461,8423,0.00136422,0.005845,-0.00997745,inf
KDM8,other,False,1.55825,0,,,-0.0854294,
PDZD9,other,False,0.0306375,0,,,,
OTOA,other,False,0.00760309,0,,,,
KCTD18,other,True,6.11062,0,,,-0.0351585,
FAM126B,other,True,22.3121,0,,-0.012452,,
FLACC1,other,False,1.29627,0,,,-0.0960726,
C2CD6,other,False,0.103756,0,,,,
TMEM237,other,True,129.854,8423,0.000376929,-0.0374131,-0.00937138,inf
FZD7,other,False,1.4672,0,,,,
SPAG17,other,False,0.282051,0,,,,
DEPTOR,other,False,4.79056,0,,,,
FMN2,other,False,0.119106,0,,,,
RNF20,other,True,66.4964,8423,0.000225695,-0.0295922,-0.00492278,inf
CYLC2,other,False,0.00445488,0,,,,
PPARGC1B,other,True,19.7692,8423,5.57216e-05,-0.131467,-0.0386743,inf
ELMO1,other,True,123.943,0,,,0.00157065,
SLC26A2,other,True,49.0222,0,,,-0.0100483,
LSM11,other,True,25.7627,0,,,-0.00969906,
MED7,other,True,18.6193,8423,-0.000162248,-0.194325,-0.00742733,-inf
SAXO1,other,False,0.279389,0,,,,
RRAGA,other,True,57.2491,8423,0.000335581,-0.148618,-0.0034281,inf
SLC24A2,other,False,0,0,,,,
TRIM42,other,False,0.00378809,0,,,,
PXYLP1,other,True,42.2108,0,,,-0.00548082,
ADCY8,other,False,0,0,,,,
RASA2,other,True,70.0978,8423,0.00075126,-0.205705,-0.0017052,inf
RMND1,other,True,58.9967,8423,0.00148131,-0.0134494,-0.00411038,inf
RAET1L,other,False,1.11016,0,,,,
SLA,other,True,80.064,0,,,0.00476785,
TMBIM4,other,True,28.8478,8423,0.000878058,0.0044211,-0.0022609,inf
VBP1,other,True,223.632,8423,0.000783188,-0.0211454,0.000144535,inf
RAB39B,other,True,14.6052,0,,,-0.00369254,
CLIC2,other,True,14.8686,0,,,,
AFF2,other,True,47.6341,0,,,,
MICU3,other,True,7.25148,0,,,-0.0170307,
GRIP1,other,False,4.4539,0,,,,
VPS37A,other,True,47.726,8423,0.000872439,-0.100553,-0.004908,inf
KIF5A,other,False,1.89381,0,,,-0.06413,
NAT2,other,False,0.0240895,0,,,,
MAGEA8,other,False,0.00120668,0,,,,
PSD3,other,True,55.0858,0,,,-0.0411656,
CARNMT1,other,True,154.448,8423,0.000152033,-0.0203691,-0.000844047,inf
MCU,other,True,36.676,8423,0.00105127,-0.00791342,-0.0151165,inf
ELMSAN1,other,True,84.5803,0,,-0.173388,,
CFAP70,other,False,2.40454,0,,,,
GNA14,other,False,0.443838,0,,,,
FAM161B,other,False,2.91449,0,,,-0.107503,
GNAQ,other,True,125.716,8423,-0.000497835,-0.0333885,0.00212647,-inf
WIF1,other,False,0,0,,,,
UGT2B4,other,False,0.00100264,0,,,,
GPR61,other,False,0.00275864,0,,,,
MMP16,other,False,0.140357,0,,,,
ADK,other,True,273.163,8423,0.000379796,0.0028428,0.000358793,0.376058
KCNMA1,other,False,0.331207,0,,,,
BATF,other,False,4.10741,0,,,0.00354121,
DCK,other,True,230.053,8423,0.000399195,-0.0927905,-0.00015815,inf
ADAMTS3,other,False,4.56758,0,,,,
ALX3,other,False,0.0040705,0,,,,
DPY19L4,other,True,65.4272,8423,0.000742818,-0.0417064,-0.0131798,inf
NDUFAF6,other,True,40.0856,8423,0.000929026,-0.0678088,-0.00755361,inf
DRAM2,other,True,198.212,8423,0.00113151,0.00653375,-0.00245816,inf
C8orf37,other,True,14.0072,0,,,,
PPEF2,other,False,0.0126032,0,,,,
CFAP161,other,False,0.147489,0,,,,
ADAMTSL3,other,False,0.185104,0,,,,
ART3,other,False,0.0289603,0,,,,
SLC28A1,other,False,0.0323796,0,,,,
WHAMM,other,True,25.1959,8423,0.000944248,-0.0537606,-0.0132474,inf
CXCL13,other,False,0.00774052,0,,,,
N6AMT1,other,False,3.34919,8423,0.000969743,-0.152641,-0.0316033,inf
RWDD2B,other,True,43.4212,8423,0.0021085,-0.0712701,-0.00599003,inf
USP16,other,True,114.148,8423,0.000317259,0.000961462,-0.00189588,inf
CCT8,other,True,415.225,8423,0.000253788,-3.11284e-05,4.77155e-05,inf
MAP3K7CL,other,True,5.0409,0,,,-0.00967271,
NAA11,other,False,0.0688237,0,,,,
BACH1,other,True,76.831,8423,0.000359046,-0.0202266,-0.00040476,inf
CLDN17,other,False,0.0034422,0,,,,
CLDN8,other,False,0.214226,0,,,,
TSPAN7,other,True,246.015,0,,,,
TIAM1,other,True,18.0525,0,,,0.0153417,
SCAF4,other,True,85.4114,8423,0.000418096,-0.0704081,-0.00187779,inf
RPGR,other,True,30.2009,0,,,-0.0258816,
CDK20,other,True,11.028,0,,,-0.134474,
PCGF6,other,True,17.7523,8423,-0.000121441,-0.0284904,-0.00725496,-inf
ANKRD9,other,True,16.0072,8423,-0.000712735,-0.12789,-0.0493211,-inf
SFR1,other,True,12.5383,0,,,-0.114302,
SORCS3,other,False,0.0107758,0,,,,
SFXN2,other,True,52.7835,0,,,-0.0056473,
ATP5MPL,other,True,16.2094,0,,-0.000193464,,
FUT6,other,False,0.120436,0,,,,
TDRD9,other,True,58.37,0,,,-0.290065,
FGF18,other,False,0.69972,0,,,,
PCDH1,other,True,48.2243,0,,,,
SH3RF2,other,True,59.0616,0,,,-0.0849926,
GDF6,other,False,0.00139913,0,,,,
UQCRB,other,True,284.253,8423,0.000565053,0.000318622,-0.00100824,inf
MTERF3,other,True,42.276,8423,0.00195772,-0.141691,-0.00363544,inf
PTDSS1,other,True,367.279,8423,0.00148379,0.00218762,1.90391e-05,7.27048
PPP2R2B,other,False,3.59277,0,,,-0.137999,
KCNS2,other,False,0,0,,,,
FAM122C,other,True,21.035,0,,,,
SUPV3L1,other,True,71.826,8423,0.000310122,-0.0693606,-0.0023823,inf
FAM122B,other,True,112.846,0,,-0.239828,,
FBXO43,other,True,20.7424,0,,,-0.00450835,
HKDC1,other,False,2.88151,0,,,0.0235621,
HK1,other,True,75.5032,8423,0.000342027,0.00528036,-0.000423269,inf
TYSND1,other,True,42.0184,0,,,-0.0238706,
PHF6,other,True,119.684,8423,0.000814028,-0.0633801,0.000913564,inf
CD109,other,True,20.3019,0,,,0.00240961,
LRFN2,other,False,0.00586186,0,,,-0.217281,
NODAL,other,False,0.00868425,0,,,,
PRG3,other,False,0.00934286,0,,,,
UBE2L6,other,True,204.295,8423,0.00140663,-0.0280941,0.00128298,inf
ZDHHC5,other,True,52.0294,8423,0.000298351,-0.019944,-0.00390782,inf
MED19,other,True,10.3081,8423,-0.000629824,-0.091915,-0.0209184,-inf
ZFAND3,other,True,249.811,8423,0.000763303,-0.0530303,-0.00053513,inf
NPTN,other,True,167.968,8423,0.00145364,-0.0303296,0.000501936,inf
KAT6B,other,True,18.7475,8423,0.000782597,-0.00117984,-0.00344157,inf
SAMD8,other,True,64.4792,8423,0.000179975,-0.197719,-0.0110065,inf
RAB11FIP1,other,True,17.5466,8423,0.000462609,0.0101942,0.00245353,0.0925003
UNC5D,other,False,1.26822,0,,,,
GLYATL2,other,False,0.00420573,0,,,,
UTP14A,other,True,69.1233,8423,0.000352401,0.0014822,-0.0122547,inf
AIFM1,other,True,151.972,8423,0.000547031,0.00127755,-0.00103819,inf
MAPK13,other,True,26.4295,0,,,0.00777994,
BAG4,other,True,47.1088,8423,0.00141111,-0.0899751,-0.0808442,inf
MS4A1,other,False,0.00105466,0,,,,
TBC1D31,other,True,33.7044,8423,0.000845418,-0.100958,-0.00695699,inf
WDYHV1,other,True,38.0417,0,,-0.0838248,,
ATAD2,other,True,128.65,8423,0.000598522,0.00337577,0.00446057,0.15424
FBXO32,other,True,82.2797,0,,,0.0126729,
NSMCE2,other,True,56.1057,8423,0.000200939,-0.00748158,-0.00523739,inf
ZNF689,other,True,43.5226,8423,0.000966512,-0.0504165,-0.0112668,inf
PRR14,other,True,40.9168,8423,0.000578026,-0.177726,-0.00182218,inf
FBRS,other,True,70.3721,8423,-4.40832e-05,-0.155216,-0.000804638,-inf
FRRS1,other,True,18.2468,8375,0.00191472,-0.0421784,-0.119435,inf
PHKG2,other,True,58.4342,8423,0.00041135,-0.10973,-0.00660651,inf
MFSD14A,other,True,58.6023,8423,6.63597e-05,-0.0670252,-0.0056355,inf
SASS6,other,True,50.3922,8423,0.000468474,-0.0706559,-0.00753983,inf
COX6A2,other,False,0.02759,0,,,,
ITGAD,other,False,0.00569428,0,,,,
ADGRG4,other,False,0.0443008,0,,,,
ZIC3,other,False,0.00231873,0,,,,
MALSU1,other,True,262.861,8423,0.000977283,-0.00743744,-0.000459426,inf
VPS8,other,True,30.6116,8423,0.000461735,-0.154163,-0.00349172,inf
GALK2,other,True,70.259,8423,-0.000177959,-0.10971,-0.00419815,-inf
LHFPL4,other,False,0,0,,,,
B3GNT7,other,False,0.0620772,0,,,,
MPV17L,other,True,7.65496,0,,,-0.132564,
BUB1B,other,True,67.9517,8423,0.000245087,-0.10569,0.00371121,inf
PDE6D,other,True,95.4051,0,,,-0.00448229,
EIF4A2,other,True,637.948,8423,0.000572423,0.0023002,0.00113468,0.354323
BRPF1,other,True,37.6022,8423,0.00029573,-0.183951,-0.00455726,inf
RPUSD3,other,True,38.9312,8423,0.000911219,-0.032523,-0.0066407,inf
SST,other,False,0,0,,,,
TATDN2,other,True,46.9464,8423,0.00139479,-0.184779,-0.00201477,inf
GHRL,other,False,0.171599,0,,,,
SEC13,other,True,224.896,8423,0.000207711,4.13004e-05,-0.000199273,inf
EXOG,other,False,2.69911,8366,0.0042811,-0.0702896,-0.163621,inf
NTAN1,other,True,104.222,8423,0.00039278,-0.0995295,-0.00379789,inf
SHCBP1L,other,False,0.000842484,0,,,,
NMNAT2,other,False,1.0659,0,,,,
ZFYVE9,other,True,66.7048,8423,0.00287323,-0.147166,-0.0443049,inf
ATP2B2,other,False,0.04117,0,,,,
LYZL4,other,False,0.00403032,0,,,,
SLC6A1,other,False,0.0128102,0,,,,
SMG1,other,True,30.075,8423,0.000175377,0.000417362,-0.00197575,inf
FCHO2,other,True,32.8338,8423,0.000679015,-0.172166,-0.0790697,inf
RBPMS,other,True,108.469,0,,,0.1057,
TMEM171,other,False,1.36211,0,,,,
KLHL40,other,False,0.00397686,0,,,,
C8A,other,False,0.000531587,0,,,,
TIMP4,other,True,10.0082,0,,,-0.378013,
SYN2,other,False,0.627673,0,,,,
NRG1,other,True,42.8773,0,,,,
ODR4,other,True,35.0712,8423,0.000491291,-0.0779909,-0.00716411,inf
CPT2,other,True,44.2042,8423,0.00163093,0.00248368,-0.00912839,inf
NECAP2,other,True,66.7668,8423,0.000894908,-0.0836933,0.000816533,inf
LRP8,other,True,145.262,8423,0.00109312,-0.0610549,0.00141331,inf
CDCP2,other,False,0.195148,0,,,,
PAXIP1,other,True,75.4051,8423,0.00123518,-0.143405,-0.000909026,inf
STEAP2,other,False,0.182321,0,,,,
SSBP3,other,True,37.6997,8423,-4.49909e-05,0.000835975,0.00124308,-0.0441344
HTR5A,other,False,0.000745083,0,,,,
CLDN12,other,True,27.2142,0,,,-0.0616617,
